exact_ln_ratio,signed_pred_true_phi,squared_Ldyn_over_lambda,force_rmse,signed_pred_model_phi,max_abs_dV
-5.370924738710062749e-03,-5.369809452444444450e-03,1.651413258446448595e-01,5.000000000000000971e-03,-5.372026676199695427e-03,6.005361092387704984e-03
-3.194341006758538454e-03,-3.190766408289159254e-03,2.518501634037590420e-01,5.000000000000000104e-03,-3.197917116409825563e-03,5.127459949461348962e-03
-9.842939048472600701e-04,-9.858005098142045251e-04,7.295879760311399509e-02,5.000000000000000104e-03,-9.827746021055482062e-04,5.294490944631200305e-03
1.778960484172856238e-02,1.783466901537265892e-02,9.660956437170751254e-01,5.000000000000000104e-03,1.774448927167484452e-02,2.990710276043516413e-02
3.307765592597185786e-04,3.309374371561146994e-04,2.682231662800756838e-02,5.000000000000000104e-03,3.306384747321610405e-04,3.249575604614623331e-03
2.732023667885384736e-06,2.770057064747278784e-06,4.466607598232480436e-02,5.000000000000000104e-03,2.690306969890048745e-06,5.605285442908724885e-04
8.074696802769771144e-04,8.072652206920747937e-04,5.989422305338720082e-02,4.999999999999999237e-03,8.076836627849611492e-04,2.962059379083557039e-03
-1.030062268059397275e-05,1.645615242334637505e-06,1.612182804975492934e+00,5.000000000000000104e-03,-2.224335003911921826e-05,9.891438482292286630e-03
4.140670212058812942e-04,4.142579534153170337e-04,5.664431156325639566e-02,5.000000000000000104e-03,4.138676041269248639e-04,1.677619976179768081e-03
-2.795002413955815362e-03,-2.793430283750101932e-03,2.585420090563855244e-01,5.000000000000000971e-03,-2.796577386812520126e-03,4.755865052598964859e-03
1.812009047842775970e-04,1.812672315239204350e-04,2.980860773494258334e-03,5.000000000000000971e-03,1.811557170813503088e-04,1.097493157512540287e-03
2.265352758726929799e-03,2.265905024462831849e-03,7.524552110191445875e-02,4.999999999999999237e-03,2.264818405722463911e-03,3.460156501949794919e-03
-3.190553053428254603e-04,-3.189268030810600693e-04,4.155484734193192614e-02,4.999999999999999237e-03,-3.191783488143745055e-04,2.179103256126546997e-03
-8.376698462824361431e-04,-8.371554610308969612e-04,9.789618930591741097e-02,5.000000000000000104e-03,-8.381736623048249152e-04,4.848870285921860757e-03
9.384115452690237891e-03,9.385525986038045082e-03,2.329335192296280721e-01,5.000000000000000104e-03,9.382719783446543185e-03,1.024265982443863313e-02
-5.963199214567928069e-04,-5.964219912331926140e-04,1.571287466925383545e-03,5.000000000000000104e-03,-5.962310987313810531e-04,1.760176883371599192e-03
3.509537743792989078e-03,3.510512885758976503e-03,1.596576723511332063e-01,5.000000000000000104e-03,3.508557323233846195e-03,4.007997351751510853e-03
8.167866193735863912e-04,8.169623845815425717e-04,2.926931038151161721e-02,5.000000000000000104e-03,8.166006927520610189e-04,2.505713616914871742e-03
3.572674568014358454e-02,3.591366830348084738e-02,2.436539032117495118e+00,5.000000000000000104e-03,3.553933032039688356e-02,5.901206247027654395e-02
-7.582639081203269979e-04,-7.468903555424036235e-04,4.237724172201528527e-01,5.000000000000000104e-03,-7.696312135458178603e-04,7.337685011715102887e-03
1.970711581023012679e-02,1.988248444934535494e-02,2.699710317184393027e+00,5.000000000000000104e-03,1.953223543599480819e-02,5.149408554120604720e-02
