exact_ln_ratio,signed_pred_true_phi,squared_Ldyn_over_lambda,force_rmse,signed_pred_model_phi,max_abs_dV
9.400854768657117494e-04,9.381908671559412247e-04,8.253393495293136206e-02,2.000000000000000042e-02,9.419909130026302840e-04,7.035664097833202110e-03
1.349806569131900037e-02,1.349404400964675406e-02,3.590636413386784631e-01,2.000000000000000042e-02,1.350207750614411048e-02,1.345093522621410194e-02
1.289860166328160107e-03,1.291662311269023205e-03,2.507484208457070318e-01,2.000000000000000389e-02,1.288059437708110678e-03,6.128043353177401939e-03
-2.033176364545514255e-03,-2.032776302283214546e-03,3.086467619077454955e-03,2.000000000000000042e-02,-2.033563269890079853e-03,9.990137000663618094e-03
4.334045774599970882e-03,4.340421930561406266e-03,4.374739291164940203e-01,1.999999999999999695e-02,4.327624441214335434e-03,1.848258639807719497e-02
1.421373329669421010e-02,1.423118600924217457e-02,5.159546132300589782e-01,1.999999999999999695e-02,1.419628817501617131e-02,2.641502225505018217e-02
-3.841530053603115120e-03,-3.846195007809039175e-03,7.598056367900673201e-03,2.000000000000000042e-02,-3.836851875763180354e-03,1.136679858028736764e-02
1.502924204349486817e-06,1.865762402509278325e-06,3.667961644724961751e-03,1.999999999999999695e-02,1.135775249758344886e-06,2.163325959569428487e-03
2.964048286129458937e-05,3.058131409708849161e-05,1.201040209986573362e-02,2.000000000000000042e-02,2.871129426423866447e-05,2.926994526096792469e-03
-7.132567198446919735e-03,-7.154977148335048102e-03,6.910898553644094500e-02,2.000000000000000389e-02,-7.110151844117440327e-03,1.642369196264129028e-02
-4.108762009924256040e-03,-4.096690722169369497e-03,8.255159321219831536e-01,2.000000000000000042e-02,-4.120838732574369154e-03,2.325767002773691111e-02
-1.542245160616573414e-02,-1.518912001951710708e-02,2.889778808987221836e+00,2.000000000000000042e-02,-1.565785426960996513e-02,6.691826425995546501e-02
1.250182719701443436e-02,1.250644109024006898e-02,3.033183626352939366e-01,1.999999999999999695e-02,1.249722500302533242e-02,1.578364244284966716e-02
-5.280259851017691467e-04,-5.271931722246127371e-04,2.144249471653230169e-02,2.000000000000000042e-02,-5.288595720724742575e-04,2.682141493305557293e-03
-9.817163870415725885e-03,-9.680251238871777353e-03,2.163126836501382932e+00,2.000000000000000042e-02,-9.953400155208883340e-03,2.788298922999915205e-02
1.471911641269712558e-02,1.466262245788975231e-02,1.390418997252505173e+00,2.000000000000000042e-02,1.477556378592334574e-02,2.885063954479936618e-02
1.099528840730702294e-03,1.107464077011669022e-03,9.516295337521086806e-01,2.000000000000000042e-02,1.091616172271509672e-03,9.635219747923102346e-03
-1.952714637390158157e-03,-1.944758979798774223e-03,3.642685874261052392e-01,1.999999999999999695e-02,-1.960652566888145595e-03,1.330384566238086187e-02
6.835988739864260443e-03,6.852114600539993029e-03,7.535243537052510598e-01,2.000000000000000042e-02,6.819858147044431142e-03,1.268164732855761416e-02
1.200369015622100230e-02,1.200222714492269957e-02,2.638487898190311487e-01,2.000000000000000042e-02,1.200511718320211758e-02,1.217291947547979175e-02
-3.077725547230963140e-03,-3.074874061243465170e-03,2.633870417210810722e-01,2.000000000000000042e-02,-3.080551240814855853e-03,6.807020677317717969e-03
2.007464462087847189e-03,2.018912355441915794e-03,5.844785688719545957e-01,2.000000000000000042e-02,1.996007511867424478e-03,1.693245034927349374e-02
-5.370855447550324825e-03,-5.365111699751463036e-03,3.719920208006741724e-01,2.000000000000000042e-02,-5.376574831426648299e-03,7.696466593196483151e-03
2.303777867733513424e-03,2.309638459670574316e-03,4.938067266251212062e-01,1.999999999999999695e-02,2.297967143723938285e-03,2.765789309988254951e-02
