s,eta,winding,error
0.52,0.4375,2,-0.0
0.52,0.453125,2,-0.0
0.52,0.46875,2,-0.0
0.52,0.484375,2,-0.0
0.52,0.5,2,-0.0
0.52,0.515625,2,-0.0
0.52,0.53125,2,-0.0
0.52,0.546875,2,-0.0
0.52,0.5625,2,-0.0
0.52,0.578125,2,-0.0
0.52,0.59375,2,-0.0
0.52,0.609375,2,-0.0
0.52,0.625,2,-0.0
0.52,0.640625,2,-0.0
0.52,0.65625,2,-0.0
0.52,0.671875,2,-0.0
0.52,0.6875,2,-0.0
0.52,0.703125,2,-0.0
0.52,0.71875,2,0.0
0.52,0.734375,2,0.0
0.52,0.75,2,0.0
0.52,0.765625,2,0.0
0.52,0.78125,2,0.0
0.52,0.796875,2,0.0
0.52,0.8125,2,0.0
0.52,0.828125,2,0.0
0.52,0.84375,2,0.0
0.52,0.859375,2,0.0
0.52,0.875,2,0.0
0.52,0.890625,2,0.0
0.52,0.90625,2,0.0
0.52,0.921875,2,0.0
0.52,0.9375,2,0.0
0.52,0.953125,2,0.0
0.52,0.96875,2,0.0
0.52,0.984375,2,0.0
0.52,1.0,2,0.0
0.53,0.0,2,3.320883565479002e-10
0.53,0.015625,2,3.176016646670023e-10
0.53,0.03125,2,3.000562951366305e-10
0.53,0.046875,2,2.796212194566372e-10
0.53,0.0625,2,2.564932385767693e-10
0.53,0.078125,2,2.3089508759594004e-10
0.53,0.09375,2,2.03073290701468e-10
0.53,0.109375,2,1.7329578700638802e-10
0.53,0.125,2,1.4184935014932275e-10
0.53,0.140625,2,1.0903682650757728e-10
0.53,0.15625,2,7.517421862097105e-11
0.53,0.171875,2,4.058764191463712e-11
0.53,0.1875,2,5.6101840292032425e-12
0.53,0.203125,2,-2.9421302995270733e-11
0.53,0.21875,2,-6.416944678857971e-11
0.53,0.234375,2,-9.829960373072684e-11
0.53,0.25,2,-1.3148308175291759e-10
0.53,0.265625,2,-1.6340030582186457e-10
0.53,0.28125,2,-1.9374389562205316e-10
0.53,0.296875,2,-2.222216257962147e-10
0.53,0.3125,2,-2.4855924023526117e-10
0.53,0.328125,2,-2.7250309331453986e-10
0.53,0.34375,2,-2.938225926398563e-10
0.53,0.359375,2,-3.12312419778283e-10
0.53,0.375,2,-3.277945075869097e-10
0.53,0.390625,2,-3.401197550967692e-10
0.53,0.40625,2,-3.491694634366759e-10
0.53,0.421875,2,-3.5485647896824277e-10
0.53,0.4375,2,-3.571260326230618e-10
0.53,0.453125,2,-3.559562673587729e-10
0.53,0.46875,2,-3.5135844865432995e-10
0.53,0.484375,2,-3.4337685601727996e-10
0.53,0.5,2,-3.320883565479003e-10
0.53,0.515625,2,-3.1760166466700215e-10
0.53,0.53125,2,-3.000562951366305e-10
0.53,0.546875,2,-2.796212194566373e-10
0.53,0.5625,2,-2.564932385767693e-10
0.53,0.578125,2,-2.308950875959403e-10
0.53,0.59375,2,-2.030732907014678e-10
0.53,0.609375,2,-1.732957870063878e-10
0.53,0.625,2,-1.418493501493228e-10
0.53,0.640625,2,-1.0903682650757732e-10
0.53,0.65625,2,-7.51742186209714e-11
0.53,0.671875,2,-4.058764191463748e-11
0.53,0.6875,2,-5.610184029202969e-12
0.53,0.703125,2,2.942130299527069e-11
0.53,0.71875,2,6.416944678857966e-11
0.53,0.734375,2,9.829960373072679e-11
0.53,0.75,2,1.3148308175291754e-10
0.53,0.765625,2,1.6340030582186452e-10
0.53,0.78125,2,1.9374389562205313e-10
0.53,0.796875,2,2.2222162579621468e-10
0.53,0.8125,2,2.485592402352611e-10
0.53,0.828125,2,2.725030933145398e-10
0.53,0.84375,2,2.9382259263985623e-10
0.53,0.859375,2,3.12312419778283e-10
0.53,0.875,2,3.277945075869096e-10
0.53,0.890625,2,3.401197550967692e-10
0.53,0.90625,2,3.491694634366759e-10
0.53,0.921875,2,3.5485647896824277e-10
0.53,0.9375,2,3.571260326230618e-10
0.53,0.953125,2,3.559562673587729e-10
0.53,0.96875,2,3.5135844865432995e-10
0.53,0.984375,2,3.4337685601728e-10
0.53,1.0,2,3.320883565479003e-10
0.54,0.0,2,0.0010172423945467688
0.54,0.015625,2,0.0009575296025224524
0.54,0.03125,2,0.0008885952769869196
0.54,0.046875,2,0.000811103293178412
0.54,0.0625,2,0.0007257999412624347
0.54,0.078125,2,0.0006335067391494925
0.54,0.09375,2,0.0005351125208285309
0.54,0.109375,2,0.00043156487640973114
0.54,0.125,2,0.00032386102631374556
0.54,0.140625,2,0.00021303821749391394
0.54,0.15625,2,0.00010016373418108
0.54,0.171875,2,-1.3675380646985596e-05
0.54,0.1875,2,-0.0001273827940836962
0.54,0.203125,2,-0.00023986344157886228
0.54,0.21875,2,-0.0003500340730089289
0.54,0.234375,2,-0.000456833684967833
0.54,0.25,2,-0.0005592337388098
0.54,0.265625,2,-0.0006562480660387701
0.54,0.28125,2,-0.0007469423656501025
0.54,0.296875,2,-0.0008304432019599929
0.54,0.3125,2,-0.0009059464162685778
0.54,0.328125,2,-0.0009727248713478074
0.54,0.34375,2,-0.0010301354541704536
0.54,0.359375,2,-0.0010776252694401172
0.54,0.375,2,-0.0011147369642751776
0.54,0.390625,2,-0.0011411131327670574
0.54,0.40625,2,-0.0011564997579944986
0.54,0.421875,2,-0.0011607486583453766
0.54,0.4375,2,-0.0011538189145866272
0.54,0.453125,2,-0.0011357772639388304
0.54,0.46875,2,-0.0011067974573602938
0.54,0.484375,2,-0.0010671585862303422
0.54,0.5,2,-0.001017242394546769
0.54,0.515625,2,-0.0009575296025224524
0.54,0.53125,2,-0.0008885952769869196
0.54,0.546875,2,-0.0008111032931784128
0.54,0.5625,2,-0.000725799941262434
0.54,0.578125,2,-0.0006335067391494926
0.54,0.59375,2,-0.000535112520828531
0.54,0.609375,2,-0.0004315648764097313
0.54,0.625,2,-0.0003238610263137467
0.54,0.640625,2,-0.00021303821749391307
0.54,0.65625,2,-0.00010016373418107911
0.54,0.671875,2,1.3675380646985456e-05
0.54,0.6875,2,0.00012738279408369606
0.54,0.703125,2,0.00023986344157886214
0.54,0.71875,2,0.00035003407300892875
0.54,0.734375,2,0.0004568336849678329
0.54,0.75,2,0.0005592337388097999
0.54,0.765625,2,0.0006562480660387701
0.54,0.78125,2,0.0007469423656501025
0.54,0.796875,2,0.0008304432019599927
0.54,0.8125,2,0.0009059464162685777
0.54,0.828125,2,0.0009727248713478074
0.54,0.84375,2,0.0010301354541704536
0.54,0.859375,2,0.0010776252694401172
0.54,0.875,2,0.0011147369642751776
0.54,0.890625,2,0.0011411131327670574
0.54,0.90625,2,0.0011564997579944986
0.54,0.921875,2,0.0011607486583453766
0.54,0.9375,2,0.0011538189145866272
0.54,0.953125,2,0.0011357772639388304
0.54,0.96875,2,0.001106797457360294
0.54,0.984375,2,0.0010671585862303422
0.54,1.0,2,0.001017242394546769
0.55,0.0,2,0.018748505472924462
0.55,0.015625,2,0.017323077332964856
0.55,0.03125,2,0.015730818488531455
0.55,0.046875,2,0.013987063262713364
0.55,0.0625,2,0.012108604971568812
0.55,0.078125,2,0.010113534195311243
0.55,0.09375,2,0.00802106455613268
0.55,0.109375,2,0.005851347680518651
0.55,0.125,2,0.003625279128069194
0.55,0.140625,2,0.0013642971558372916
0.55,0.15625,2,-0.0009098237438060129
0.55,0.171875,2,-0.0031751825434362356
0.55,0.1875,2,-0.005409962599441829
0.55,0.203125,2,-0.007592641758228393
0.55,0.21875,2,-0.009702199626323035
0.55,0.234375,2,-0.011718320008254367
0.55,0.25,2,-0.013621586562620885
0.55,0.265625,2,-0.015393669792072733
0.55,0.28125,2,-0.017017503566390996
0.55,0.296875,2,-0.018477449478651188
0.55,0.3125,2,-0.019759447451630625
0.55,0.328125,2,-0.02085115114403813
0.55,0.34375,2,-0.021742046852529884
0.55,0.359375,2,-0.022423554764419984
0.55,0.375,2,-0.022889111585966782
0.55,0.390625,2,-0.023134233750479554
0.55,0.40625,2,-0.02315656059751663
0.55,0.421875,2,-0.022955877107335952
0.55,0.4375,2,-0.022534115971652703
0.55,0.453125,2,-0.02189533898076162
0.55,0.46875,2,-0.021045697906276
0.55,0.484375,2,-0.019993375256204197
0.55,0.5,2,-0.01874850547292448
0.55,0.515625,2,-0.017323077332964842
0.55,0.53125,2,-0.01573081848853144
0.55,0.546875,2,-0.013987063262713366
0.55,0.5625,2,-0.012108604971568813
0.55,0.578125,2,-0.010113534195311266
0.55,0.59375,2,-0.008021064556132702
0.55,0.609375,2,-0.005851347680518634
0.55,0.625,2,-0.0036252791280691967
0.55,0.640625,2,-0.0013642971558372945
0.55,0.65625,2,0.00090982374380601
0.55,0.671875,2,0.003175182543436212
0.55,0.6875,2,0.005409962599441826
0.55,0.703125,2,0.0075926417582283905
0.55,0.71875,2,0.009702199626323033
0.55,0.734375,2,0.011718320008254367
0.55,0.75,2,0.013621586562620884
0.55,0.765625,2,0.015393669792072729
0.55,0.78125,2,0.017017503566390996
0.55,0.796875,2,0.018477449478651188
0.55,0.8125,2,0.01975944745163062
0.55,0.828125,2,0.02085115114403813
0.55,0.84375,2,0.021742046852529884
0.55,0.859375,2,0.022423554764419984
0.55,0.875,2,0.022889111585966782
0.55,0.890625,2,0.023134233750479554
0.55,0.90625,2,0.02315656059751663
0.55,0.921875,2,0.022955877107335952
0.55,0.9375,2,0.022534115971652707
0.55,0.953125,2,0.02189533898076162
0.55,0.96875,2,0.021045697906276004
0.55,0.984375,2,0.0199933752562042
0.55,1.0,2,0.01874850547292448
0.56,0.0,2,0.06071924168922643
0.56,0.015625,2,0.05483800661828823
0.56,0.03125,2,0.04842865156611215
0.56,0.046875,2,0.04155290212556048
0.56,0.0625,2,0.03427697552241283
0.56,0.078125,2,0.0266709429072835
0.56,0.09375,2,0.0188080545321365
0.56,0.109375,2,0.010764034310316644
0.56,0.125,2,0.002616350553868665
0.56,0.140625,2,-0.005556530088655694
0.56,0.15625,2,-0.013675898308918048
0.56,0.171875,2,-0.021663560152458967
0.56,0.1875,2,-0.029442590069225102
0.56,0.203125,2,-0.03693807174866767
0.56,0.21875,2,-0.04407781960476658
0.56,0.234375,2,-0.0507930739626845
0.56,0.25,2,-0.057019163252023004
0.56,0.265625,2,-0.06269612682939929
0.56,0.28125,2,-0.06776929243221923
0.56,0.296875,2,-0.07218980270245327
0.56,0.3125,2,-0.0759150857097024
0.56,0.328125,2,-0.07890926494215982
0.56,0.34375,2,-0.08114350481703218
0.56,0.359375,2,-0.0825962883829647
0.56,0.375,2,-0.0832536245400452
0.56,0.390625,2,-0.08310918278174445
0.56,0.40625,2,-0.0821643541611548
0.56,0.421875,2,-0.08042823789438842
0.56,0.4375,2,-0.07791755373015193
0.56,0.453125,2,-0.0746564809294265
0.56,0.46875,2,-0.07067642540596689
0.56,0.484375,2,-0.06601571727018352
0.56,0.5,2,-0.06071924168922644
0.56,0.515625,2,-0.054838006618288235
0.56,0.53125,2,-0.04842865156611216
0.56,0.546875,2,-0.04155290212556056
0.56,0.5625,2,-0.03427697552241277
0.56,0.578125,2,-0.026670942907283435
0.56,0.59375,2,-0.01880805453213651
0.56,0.609375,2,-0.010764034310316655
0.56,0.625,2,-0.002616350553868749
0.56,0.640625,2,0.00555653008865561
0.56,0.65625,2,0.013675898308918038
0.56,0.671875,2,0.02166356015245896
0.56,0.6875,2,0.029442590069225092
0.56,0.703125,2,0.036938071748667665
0.56,0.71875,2,0.04407781960476657
0.56,0.734375,2,0.050793073962684496
0.56,0.75,2,0.057019163252023004
0.56,0.765625,2,0.06269612682939928
0.56,0.78125,2,0.06776929243221923
0.56,0.796875,2,0.07218980270245327
0.56,0.8125,2,0.07591508570970239
0.56,0.828125,2,0.0789092649421598
0.56,0.84375,2,0.08114350481703218
0.56,0.859375,2,0.0825962883829647
0.56,0.875,2,0.0832536245400452
0.56,0.890625,2,0.08310918278174445
0.56,0.90625,2,0.0821643541611548
0.56,0.921875,2,0.08042823789438842
0.56,0.9375,2,0.07791755373015193
0.56,0.953125,2,0.07465648092942652
0.56,0.96875,2,0.07067642540596689
0.56,0.984375,2,0.06601571727018353
0.56,1.0,2,0.060719241689226454
0.5700000000000001,0.0,2,0.10773314182678866
0.5700000000000001,0.015625,2,0.09444989939164097
0.5700000000000001,0.03125,2,0.0802570527937849
0.5700000000000001,0.046875,2,0.0652912869045567
0.5700000000000001,0.0625,2,0.04969673023058972
0.5700000000000001,0.078125,2,0.03362356687750597
0.5700000000000001,0.09375,2,0.01722659019488037
0.5700000000000001,0.109375,2,0.0006637120316661027
0.5700000000000001,0.125,2,-0.01590555804123501
0.5700000000000001,0.140625,2,-0.0323216488953367
0.5700000000000001,0.15625,2,-0.04842646460176558
0.5700000000000001,0.171875,2,-0.0640649069814811
0.5700000000000001,0.1875,2,-0.0790863692855244
0.5700000000000001,0.203125,2,-0.0933461866203412
0.5700000000000001,0.21875,2,-0.10670702914978764
0.5700000000000001,0.234375,2,-0.1190402246565259
0.5700000000000001,0.25,2,-0.13022699772581564
0.5700000000000001,0.265625,2,-0.14015961361768742
0.5700000000000001,0.28125,2,-0.14874241581138248
0.5700000000000001,0.296875,2,-0.15589274722993826
0.5700000000000001,0.3125,2,-0.16154174627302548
0.5700000000000001,0.328125,2,-0.16563500999180228
0.5700000000000001,0.34375,2,-0.1681331180190512
0.5700000000000001,0.359375,2,-0.16901201220886514
0.5700000000000001,0.375,2,-0.16826322832974366
0.5700000000000001,0.390625,2,-0.16589397757976973
0.5700000000000001,0.40625,2,-0.1619270771388297
0.5700000000000001,0.421875,2,-0.15640073042669822
0.5700000000000001,0.4375,2,-0.14936815918322158
0.5700000000000001,0.453125,2,-0.14089709091386873
0.5700000000000001,0.46875,2,-0.13106910663683083
0.5700000000000001,0.484375,2,-0.11997885521321831
0.5700000000000001,0.5,2,-0.10773314182678868
0.5700000000000001,0.515625,2,-0.09444989939164113
0.5700000000000001,0.53125,2,-0.08025705279378478
0.5700000000000001,0.546875,2,-0.06529128690455671
0.5700000000000001,0.5625,2,-0.04969673023058974
0.5700000000000001,0.578125,2,-0.033623566877506
0.5700000000000001,0.59375,2,-0.017226590194880535
0.5700000000000001,0.609375,2,-0.0006637120316659732
0.5700000000000001,0.625,2,0.015905558041235137
0.5700000000000001,0.640625,2,0.03232164889533668
0.5700000000000001,0.65625,2,0.04842646460176556
0.5700000000000001,0.671875,2,0.06406490698148108
0.5700000000000001,0.6875,2,0.07908636928552437
0.5700000000000001,0.703125,2,0.09334618662034118
0.5700000000000001,0.71875,2,0.10670702914978762
0.5700000000000001,0.734375,2,0.11904022465652588
0.5700000000000001,0.75,2,0.13022699772581564
0.5700000000000001,0.765625,2,0.14015961361768742
0.5700000000000001,0.78125,2,0.14874241581138245
0.5700000000000001,0.796875,2,0.15589274722993823
0.5700000000000001,0.8125,2,0.16154174627302548
0.5700000000000001,0.828125,2,0.16563500999180228
0.5700000000000001,0.84375,2,0.1681331180190512
0.5700000000000001,0.859375,2,0.16901201220886514
0.5700000000000001,0.875,2,0.1682632283297437
0.5700000000000001,0.890625,2,0.16589397757976973
0.5700000000000001,0.90625,2,0.1619270771388297
0.5700000000000001,0.921875,2,0.15640073042669825
0.5700000000000001,0.9375,2,0.14936815918322158
0.5700000000000001,0.953125,2,0.14089709091386873
0.5700000000000001,0.96875,2,0.13106910663683086
0.5700000000000001,0.984375,2,0.11997885521321833
0.5700000000000001,1.0,2,0.1077331418267887
0.58,0.0,2,0.14167650049640235
0.58,0.015625,2,0.11911231154321329
0.58,0.03125,2,0.09540100591645004
0.58,0.046875,2,0.07077093645121686
0.58,0.0625,2,0.0454593041806293
0.58,0.078125,2,0.019709873960198562
0.58,0.09375,2,-0.006229373120981753
0.58,0.109375,2,-0.032108627933685276
0.58,0.125,2,-0.057678659107025944
0.58,0.140625,2,-0.08269321326280404
0.58,0.15625,2,-0.10691138657015226
0.58,0.171875,2,-0.13009994478112108
0.58,0.1875,2,-0.15203556940398352
0.58,0.203125,2,-0.17250700838238925
0.58,0.21875,2,-0.19131711056814965
0.58,0.234375,2,-0.20828472439456738
0.58,0.25,2,-0.22324644246505318
0.58,0.265625,2,-0.23605817525568115
0.58,0.28125,2,-0.24659653877607204
0.58,0.296875,2,-0.25476004282466896
0.58,0.3125,2,-0.2604700683948588
0.58,0.328125,2,-0.2636716248189829
0.58,0.34375,2,-0.26433387935852826
0.58,0.359375,2,-0.262450454140254
0.58,0.375,2,-0.25803948757859696
0.58,0.390625,2,-0.25114345969282537
0.58,0.40625,2,-0.24182878300123178
0.58,0.421875,2,-0.2301851629322764
0.58,0.4375,2,-0.21632473391227341
0.58,0.453125,2,-0.2003809794495667
0.58,0.46875,2,-0.18250744661537452
0.58,0.484375,2,-0.16287626730155777
0.58,0.5,2,-0.14167650049640235
0.58,0.515625,2,-0.11911231154321332
0.58,0.53125,2,-0.09540100591645029
0.58,0.546875,2,-0.07077093645121711
0.58,0.5625,2,-0.0454593041806291
0.58,0.578125,2,-0.019709873960198594
0.58,0.59375,2,0.006229373120981721
0.58,0.609375,2,0.03210862793368525
0.58,0.625,2,0.05767865910702591
0.58,0.640625,2,0.08269321326280402
0.58,0.65625,2,0.10691138657015223
0.58,0.671875,2,0.13009994478112102
0.58,0.6875,2,0.1520355694039835
0.58,0.703125,2,0.17250700838238922
0.58,0.71875,2,0.19131711056814962
0.58,0.734375,2,0.20828472439456738
0.58,0.75,2,0.22324644246505315
0.58,0.765625,2,0.23605817525568115
0.58,0.78125,2,0.24659653877607202
0.58,0.796875,2,0.25476004282466896
0.58,0.8125,2,0.2604700683948588
0.58,0.828125,2,0.2636716248189829
0.58,0.84375,2,0.26433387935852826
0.58,0.859375,2,0.2624504541402539
0.58,0.875,2,0.25803948757859685
0.58,0.890625,2,0.25114345969282537
0.58,0.90625,2,0.24182878300123162
0.58,0.921875,2,0.2301851629322762
0.58,0.9375,2,0.21632473391227316
0.58,0.953125,2,0.20038097944956643
0.58,0.96875,2,0.18250744661537455
0.58,0.984375,2,0.1628762673015574
0.58,1.0,2,0.14167650049640199
0.59,0.0,2,0.15307746403031425
0.59,0.015625,2,0.1204547736918948
0.59,0.03125,2,0.0866720380355448
0.59,0.046875,2,0.05205460327315729
0.59,0.0625,2,0.01693585422530858
0.59,0.078125,2,-0.01834599635680983
0.59,0.09375,2,-0.0534511649650704
0.59,0.109375,2,-0.08804156963533805
0.59,0.125,2,-0.12178408586159976
0.59,0.140625,2,-0.15435375476706098
0.59,0.15625,2,-0.18543691263577008
0.59,0.171875,2,-0.21473421166566878
0.59,0.1875,2,-0.24196350285156693
0.59,0.203125,2,-0.26686255323429864
0.59,0.21875,2,-0.2891915713474733
0.59,0.234375,2,-0.308735516540378
0.59,0.25,2,-0.32530616993699796
0.59,0.265625,2,-0.3387439470866833
0.59,0.28125,2,-0.34891943484964594
0.59,0.296875,2,-0.3557346377162413
0.59,0.3125,2,-0.3591239215572952
0.59,0.328125,2,-0.3590546457166474
0.59,0.34375,2,-0.35552747735851314
0.59,0.359375,2,-0.34857638504232785
0.59,0.375,2,-0.3382683115869498
0.59,0.390625,2,-0.32470252937472055
0.59,0.40625,2,-0.3080096843041547
0.59,0.421875,2,-0.2883505375985192
0.59,0.4375,2,-0.26591441758737155
0.59,0.453125,2,-0.24091739637125084
0.59,0.46875,2,-0.21360020892922957
0.59,0.484375,2,-0.18422593470946816
0.59,0.5,2,-0.15307746403031458
0.59,0.515625,2,-0.12045477369189456
0.59,0.53125,2,-0.08667203803554484
0.59,0.546875,2,-0.052054603273157335
0.59,0.5625,2,-0.016935854225308623
0.59,0.578125,2,0.018345996356809467
0.59,0.59375,2,0.05345116496507036
0.59,0.609375,2,0.08804156963533799
0.59,0.625,2,0.12178408586159972
0.59,0.640625,2,0.15435375476706095
0.59,0.65625,2,0.18543691263577003
0.59,0.671875,2,0.21473421166566872
0.59,0.6875,2,0.2419635028515669
0.59,0.703125,2,0.2668625532342986
0.59,0.71875,2,0.28919157134747325
0.59,0.734375,2,0.308735516540378
0.59,0.75,2,0.32530616993699796
0.59,0.765625,2,0.3387439470866833
0.59,0.78125,2,0.34891943484964594
0.59,0.796875,2,0.3557346377162413
0.59,0.8125,2,0.3591239215572952
0.59,0.828125,2,0.3590546457166474
0.59,0.84375,2,0.35552747735851326
0.59,0.859375,2,0.34857638504232796
0.59,0.875,2,0.33826831158695003
0.59,0.890625,2,0.3247025293747208
0.59,0.90625,2,0.30800968430415504
0.59,0.921875,2,0.2883505375985192
0.59,0.9375,2,0.265914417587372
0.59,0.953125,2,0.2409173963712513
0.59,0.96875,2,0.21360020892923012
0.59,0.984375,2,0.18422593470946877
0.59,1.0,2,0.1530774640303146
0.6,0.0,2,0.13885028597711252
0.6,0.015625,2,0.09629530974755858
0.6,0.03125,2,0.052812957044764755
0.6,0.046875,2,0.008821986695130402
0.6,0.0625,2,-0.035253944208966145
0.6,0.078125,2,-0.07899036035856451
0.6,0.09375,2,-0.12196605615738618
0.6,0.109375,2,-0.16376715216198384
0.6,0.125,2,-0.20399108096702975
0.6,0.140625,2,-0.24225046414949586
0.6,0.15625,2,-0.2781768429346273
0.6,0.171875,2,-0.3114242266553675
0.6,0.1875,2,-0.34167242483161725
0.6,0.203125,2,-0.3686301307795919
0.6,0.21875,2,-0.3920377270544315
0.6,0.234375,2,-0.41166978570811597
0.6,0.25,2,-0.42733723928383466
0.6,0.265625,2,-0.4388892016389524
0.6,0.28125,2,-0.4462144210610445
0.6,0.296875,2,-0.4492423516827039
0.6,0.3125,2,-0.4479438328768087
0.6,0.328125,2,-0.4423313700893024
0.6,0.34375,2,-0.43245901440491286
0.6,0.359375,2,-0.4184218420056593
0.6,0.375,2,-0.4003550385352456
0.6,0.390625,2,-0.3784325971874108
0.6,0.40625,2,-0.35286564305636076
0.6,0.421875,2,-0.323900399886696
0.6,0.4375,2,-0.2918158188041529
0.6,0.453125,2,-0.2569208918637725
0.6,0.46875,2,-0.21955167628749808
0.6,0.484375,2,-0.1800680580494196
0.6,0.5,2,-0.13885028597711255
0.6,0.515625,2,-0.09629530974755865
0.6,0.53125,2,-0.05281295704476481
0.6,0.546875,2,-0.008821986695130858
0.6,0.5625,2,0.03525394420896649
0.6,0.578125,2,0.07899036035856445
0.6,0.59375,2,0.12196605615738611
0.6,0.609375,2,0.1637671521619838
0.6,0.625,2,0.20399108096702973
0.6,0.640625,2,0.2422504641494958
0.6,0.65625,2,0.27817684293462724
0.6,0.671875,2,0.31142422665536745
0.6,0.6875,2,0.3416724248316172
0.6,0.703125,2,0.3686301307795919
0.6,0.71875,2,0.39203772705443146
0.6,0.734375,2,0.41166978570811597
0.6,0.75,2,0.42733723928383466
0.6,0.765625,2,0.4388892016389524
0.6,0.78125,2,0.4462144210610445
0.6,0.796875,2,0.4492423516827039
0.6,0.8125,2,0.4479438328768087
0.6,0.828125,2,0.4423313700893023
0.6,0.84375,2,0.4324590144049127
0.6,0.859375,2,0.4184218420056591
0.6,0.875,2,0.4003550385352453
0.6,0.890625,2,0.37843259718741085
0.6,0.90625,2,0.3528656430563603
0.6,0.921875,2,0.32390039988669544
0.6,0.9375,2,0.2918158188041523
0.6,0.953125,2,0.25692089186377187
0.6,0.96875,2,0.21955167628749742
0.6,0.984375,2,0.18006805804941967
0.6,1.0,2,0.13885028597711183
0.61,0.0,2,0.09962339895493343
0.61,0.015625,2,0.04795480728531076
0.61,0.03125,2,-0.0041756153932336875
0.61,0.046875,2,-0.0562658246129182
0.61,0.0625,2,-0.10781416318355139
0.61,0.078125,2,-0.15832419242551024
0.61,0.09375,2,-0.20730947314560405
0.61,0.109375,2,-0.2542982503124208
0.61,0.125,2,-0.29883799631516395
0.61,0.140625,2,-0.34049976905192597
0.61,0.15625,2,-0.3788823428766104
0.61,0.171875,2,-0.4136160726212362
0.61,0.1875,2,-0.4443664534809751
0.61,0.203125,2,-0.47083734247827863
0.61,0.21875,2,-0.49277381048164354
0.61,0.234375,2,-0.5099645973125041
0.61,0.25,2,-0.5222441462962392
0.61,0.265625,2,-0.5294941986634512
0.61,0.28125,2,-0.5316449324465619
0.61,0.296875,2,-0.5286756349035294
0.61,0.3125,2,-0.5206149019928763
0.61,0.328125,2,-0.5075403629789769
0.61,0.34375,2,-0.4895779328198052
0.61,0.359375,2,-0.4669005995370567
0.61,0.375,2,-0.43972675824693647
0.61,0.390625,2,-0.40831810789580064
0.61,0.40625,2,-0.37297713095624546
0.61,0.421875,2,-0.33404418035554206
0.61,0.4375,2,-0.2918942016908901
0.61,0.453125,2,-0.24693312229835382
0.61,0.46875,2,-0.1995939419507088
0.61,0.484375,2,-0.15033256283293106
0.61,0.5,2,-0.09962339895493395
0.61,0.515625,2,-0.047954807285311304
0.61,0.53125,2,0.004175615393234094
0.61,0.546875,2,0.05626582461291814
0.61,0.5625,2,0.10781416318355133
0.61,0.578125,2,0.15832419242551019
0.61,0.59375,2,0.207309473145604
0.61,0.609375,2,0.25429825031242076
0.61,0.625,2,0.2988379963151639
0.61,0.640625,2,0.34049976905192597
0.61,0.65625,2,0.3788823428766103
0.61,0.671875,2,0.4136160726212361
0.61,0.6875,2,0.4443664534809751
0.61,0.703125,2,0.47083734247827863
0.61,0.71875,2,0.4927738104816435
0.61,0.734375,2,0.5099645973125041
0.61,0.75,2,0.5222441462962392
0.61,0.765625,2,0.5294941986634512
0.61,0.78125,2,0.531644932446562
0.61,0.796875,2,0.5286756349035295
0.61,0.8125,2,0.5206149019928765
0.61,0.828125,2,0.5075403629789772
0.61,0.84375,2,0.4895779328198053
0.61,0.859375,2,0.4669005995370572
0.61,0.875,2,0.439726758246937
0.61,0.890625,2,0.40831810789580125
0.61,0.90625,2,0.3729771309562462
0.61,0.921875,2,0.3340441803555421
0.61,0.9375,2,0.2918942016908909
0.61,0.953125,2,0.24693312229835473
0.61,0.96875,2,0.1995939419507097
0.61,0.984375,2,0.15033256283293203
0.61,1.0,2,0.09962339895493401
0.62,0.0,2,0.03804205142794708
0.62,0.015625,2,-0.021408282590689665
0.62,0.03125,2,-0.08065244314502039
0.62,0.046875,2,-0.13911987658275435
0.62,0.0625,2,-0.19624750955833697
0.62,0.078125,2,-0.2514851717370704
0.62,0.09375,2,-0.3043008942361969
0.62,0.109375,2,-0.35418603277603905
0.62,0.125,2,-0.40066016620246747
0.62,0.140625,2,-0.44327572320524006
0.62,0.15625,2,-0.4816222926743878
0.62,0.171875,2,-0.515330576183554
0.62,0.1875,2,-0.544075944535724
0.62,0.203125,2,-0.56758156411985
0.62,0.21875,2,-0.5856210629698576
0.62,0.234375,2,-0.5980207108504286
0.62,0.25,2,-0.6046610923741355
0.62,0.265625,2,-0.6054782570369035
0.62,0.28125,2,-0.6004643350963225
0.62,0.296875,2,-0.5896676133615688
0.62,0.3125,2,-0.5731920701650363
0.62,0.328125,2,-0.5511963739941561
0.62,0.34375,2,-0.5238923554271243
0.62,0.359375,2,-0.49154296708863615
0.62,0.375,2,-0.45445975127236576
0.62,0.390625,2,-0.4129998396183717
0.62,0.40625,2,-0.36756251374017423
0.62,0.421875,2,-0.31858535992455095
0.62,0.4375,2,-0.26654005493638117
0.62,0.453125,2,-0.2119278235135587
0.62,0.46875,2,-0.15527461129876788
0.62,0.484375,2,-0.0971260196954321
0.62,0.5,2,-0.03804205142794715
0.62,0.515625,2,0.02140828259068959
0.62,0.53125,2,0.0806524431450203
0.62,0.546875,2,0.13911987658275426
0.62,0.5625,2,0.19624750955833686
0.62,0.578125,2,0.25148517173707036
0.62,0.59375,2,0.30430089423619683
0.62,0.609375,2,0.354186032776039
0.62,0.625,2,0.4006601662024674
0.62,0.640625,2,0.44327572320524
0.62,0.65625,2,0.4816222926743877
0.62,0.671875,2,0.5153305761835539
0.62,0.6875,2,0.544075944535724
0.62,0.703125,2,0.5675815641198498
0.62,0.71875,2,0.5856210629698576
